Team,Date,W/L,Home/Away,Score,FG%,FGM,FGA,3P%,3PM,3PA,FT%,FTM,FTA,REB,OREB,DREB,AST,STL,BLK,TOV,PF,PTS
OKC,2019-03-08,L,Away,LAC118-110OKC,0.402,41,102,0.250,11,44,0.654,17,26,52,14,38,20,3,7,11,34,110
CHI,2019-03-08,L,Home,DET112-104CHI,0.512,42,82,0.294,5,17,0.652,15,23,35,8,27,20,9,4,16,18,104
DAL,2019-03-08,L,Away,ORL111-106DAL,0.472,42,89,0.294,10,34,0.750,12,16,42,10,32,22,6,3,14,15,106
CLE,2019-03-08,L,Away,MIA126-110CLE,0.481,39,81,0.442,19,43,0.813,13,16,28,6,22,28,6,1,15,25,110
MIA,2019-03-08,W,Home,CLE110-126MIA,0.570,45,79,0.480,12,25,0.727,24,33,45,14,31,31,5,5,12,15,126
MEM,2019-03-08,W,Home,UTA104-114MEM,0.511,46,90,0.409,9,22,0.867,13,15,43,8,35,31,5,5,11,18,114
UTA,2019-03-08,L,Away,MEM114-104UTA,0.427,35,82,0.375,18,48,0.667,16,24,41,10,31,21,8,10,13,20,104
HOU,2019-03-08,W,Home,PHI91-107HOU,0.494,42,85,0.317,13,41,0.667,10,15,43,7,36,22,13,0,17,18,107
PHI,2019-03-08,L,Away,HOU107-91PHI,0.368,35,95,0.115,3,26,0.783,18,23,59,22,37,20,9,4,18,17,91
NOP,2019-03-08,L,Home,TOR127-104NOP,0.410,43,105,0.256,10,39,0.615,8,13,51,14,37,28,11,0,17,12,104
TOR,2019-03-08,W,Away,NOP104-127TOR,0.535,53,99,0.351,13,37,0.889,8,9,51,7,44,31,10,12,16,14,127
DET,2019-03-08,W,Away,CHI104-112DET,0.542,45,83,0.333,9,27,0.619,13,21,41,7,34,23,5,9,17,19,112
MIL,2019-03-09,W,Home,CHA114-131MIL,0.489,44,90,0.386,17,44,0.867,26,30,55,14,41,27,9,2,13,17,131
CHA,2019-03-09,L,Away,MIL131-114CHA,0.473,44,93,0.385,15,39,0.786,11,14,35,6,29,25,4,2,13,24,114
BOS,2019-03-09,W,Away,LAL107-120BOS,0.516,48,93,0.368,14,38,0.714,10,14,43,6,37,32,6,5,13,17,120
LAL,2019-03-09,L,Home,BOS120-107LAL,0.484,44,91,0.185,5,27,0.778,14,18,43,8,35,28,4,4,12,16,107
MIN,2019-03-09,W,Home,WAS130-135MIN,0.447,51,114,0.333,12,36,0.875,21,24,55,18,37,25,9,3,10,17,135
WAS,2019-03-09,L,Away,MIN135-130WAS,0.480,48,100,0.364,16,44,0.750,18,24,50,10,40,31,8,5,19,23,130
BKN,2019-03-09,W,Away,ATL112-114BKN,0.384,33,86,0.341,15,44,0.611,33,54,54,15,39,21,7,3,14,23,114
ATL,2019-03-09,L,Home,BKN114-112ATL,0.371,39,105,0.195,8,41,0.813,26,32,57,18,39,22,7,2,10,37,112
POR,2019-03-09,W,Home,PHX120-127POR,0.500,43,86,0.448,13,29,0.778,28,36,52,12,40,19,5,7,17,27,127
PHX,2019-03-09,L,Away,POR127-120PHX,0.417,43,103,0.333,9,27,0.862,25,29,43,13,30,27,7,5,8,23,120
SAC,2019-03-09,W,Away,NYK94-102SAC,0.379,36,95,0.333,12,36,0.818,18,22,53,11,42,16,5,3,7,14,102
NYK,2019-03-09,L,Home,SAC102-94NYK,0.372,35,94,0.286,10,35,0.667,14,21,58,13,45,16,3,5,10,20,94
MIL,2019-03-10,L,Away,SAS121-114MIL,0.471,41,87,0.389,14,36,0.720,18,25,45,6,39,22,3,2,10,17,114
SAS,2019-03-10,W,Home,MIL114-121SAS,0.490,49,100,0.414,12,29,0.733,11,15,46,8,38,24,6,3,5,18,121
MIN,2019-03-10,W,Home,NYK92-103MIN,0.447,42,94,0.300,9,30,0.769,10,13,40,9,31,22,13,10,11,16,103
NYK,2019-03-10,L,Away,MIN103-92NYK,0.430,37,86,0.400,10,25,0.571,8,14,43,10,33,20,5,8,19,14,92
CHI,2019-03-10,L,Away,DET131-108CHI,0.500,41,82,0.500,9,18,0.654,17,26,37,6,31,18,4,5,10,18,108
DET,2019-03-10,W,Home,CHI108-131DET,0.538,49,91,0.543,19,35,0.636,14,22,44,10,34,34,5,1,8,24,131
PHX,2019-03-10,W,Away,GSW111-115PHX,0.488,42,86,0.400,10,25,0.778,21,27,48,9,39,26,10,4,17,18,115
GSW,2019-03-10,L,Home,PHX115-111GSW,0.442,42,95,0.233,10,43,0.773,17,22,49,15,34,34,10,6,17,24,111
TOR,2019-03-10,W,Away,MIA104-125TOR,0.568,42,74,0.525,21,40,0.769,20,26,44,6,38,32,8,8,21,23,125
DAL,2019-03-10,L,Home,HOU94-93DAL,0.413,31,75,0.281,9,32,0.815,22,27,51,10,41,24,6,9,17,20,93
ORL,2019-03-10,L,Away,MEM105-97ORL,0.356,31,87,0.316,12,38,0.852,23,27,53,15,38,23,6,4,14,23,97
MEM,2019-03-10,W,Home,ORL97-105MEM,0.415,34,82,0.290,9,31,0.903,28,31,45,6,39,23,6,6,12,22,105
NOP,2019-03-10,L,Away,ATL128-116NOP,0.446,45,101,0.439,18,41,1.000,8,8,42,5,37,29,6,9,8,17,116
ATL,2019-03-10,W,Home,NOP116-128ATL,0.490,48,98,0.459,17,37,0.833,15,18,56,10,46,30,4,5,10,12,128
IND,2019-03-10,L,Away,PHI106-89IND,0.373,31,83,0.313,5,16,0.595,22,37,44,12,32,18,8,4,14,27,89
PHI,2019-03-10,W,Home,IND89-106PHI,0.437,38,87,0.304,7,23,0.767,23,30,52,13,39,24,10,3,13,26,106
MIA,2019-03-10,L,Home,TOR125-104MIA,0.457,42,92,0.296,8,27,0.571,12,21,36,9,27,27,13,0,14,22,104
HOU,2019-03-10,W,Away,DAL93-94HOU,0.364,32,88,0.308,16,52,0.636,14,22,41,13,28,18,6,4,13,20,94
UTA,2019-03-11,L,Home,OKC98-89UTA,0.364,32,88,0.302,13,43,0.706,12,17,48,11,37,22,12,6,14,25,89
BOS,2019-03-11,L,Away,LAC140-115BOS,0.484,44,91,0.389,14,36,0.684,13,19,29,7,22,26,11,4,13,24,115
LAC,2019-03-11,W,Home,BOS115-140LAC,0.616,53,86,0.464,13,28,0.840,21,25,47,10,37,29,4,1,20,26,140
OKC,2019-03-11,W,Away,UTA89-98OKC,0.456,36,79,0.318,7,22,0.704,19,27,48,6,42,18,8,5,16,21,98
HOU,2019-03-11,W,Home,CHA106-118HOU,0.418,38,91,0.395,17,43,0.926,25,27,55,12,43,25,7,4,14,17,118
TOR,2019-03-11,L,Away,CLE126-101TOR,0.476,40,84,0.282,11,39,0.588,10,17,43,6,37,20,8,3,20,24,101
DET,2019-03-11,L,Away,BKN103-75DET,0.278,27,97,0.235,8,34,0.813,13,16,49,17,32,16,7,3,13,22,75
BKN,2019-03-11,W,Home,DET75-103BKN,0.494,39,79,0.355,11,31,0.636,14,22,53,5,48,21,9,4,17,18,103
SAC,2019-03-11,L,Away,WAS121-115SAC,0.451,41,91,0.333,9,27,0.750,24,32,47,9,38,28,8,3,16,25,115
WAS,2019-03-11,W,Home,SAC115-121WAS,0.465,40,86,0.378,14,37,0.818,27,33,47,7,40,29,12,1,17,25,121
CLE,2019-03-11,W,Home,TOR101-126CLE,0.468,44,94,0.439,18,41,0.952,20,21,51,11,40,27,8,1,15,19,126
CHA,2019-03-11,L,Away,HOU118-106CHA,0.427,38,89,0.390,16,41,0.933,14,15,39,7,32,23,4,4,12,20,106
NOP,2019-03-12,L,Home,MIL130-113NOP,0.430,46,107,0.213,10,47,0.688,11,16,50,13,37,27,3,4,15,23,113
MIN,2019-03-12,L,Away,DEN133-107MIN,0.461,41,89,0.367,11,30,1.000,14,14,35,12,23,24,10,6,15,20,107
DEN,2019-03-12,W,Home,MIN107-133DEN,0.600,51,85,0.600,18,30,0.867,13,15,36,7,29,40,6,6,14,16,133
NYK,2019-03-12,L,Away,IND103-98NYK,0.438,35,80,0.464,13,28,0.833,15,18,48,8,40,22,4,5,19,23,98
IND,2019-03-12,W,Home,NYK98-103IND,0.435,37,85,0.286,8,28,0.724,21,29,42,8,34,26,11,3,10,22,103
PHI,2019-03-12,W,Home,CLE99-106PHI,0.494,42,85,0.348,8,23,0.824,14,17,60,12,48,25,4,7,22,18,106
MIL,2019-03-12,W,Away,NOP113-130MIL,0.495,48,97,0.278,10,36,0.857,24,28,52,5,47,27,5,4,13,20,130
POR,2019-03-12,W,Away,LAC104-125POR,0.490,47,96,0.387,12,31,0.731,19,26,50,18,32,27,8,3,12,20,125
LAC,2019-03-12,L,Home,POR125-104LAC,0.400,38,95,0.600,9,15,0.704,19,27,51,25,26,21,7,3,12,21,104
DAL,2019-03-12,L,Home,SAS112-105DAL,0.463,38,82,0.359,14,39,0.577,15,26,38,9,29,22,1,2,14,16,105
SAS,2019-03-12,W,Away,DAL105-112SAS,0.524,43,82,0.364,8,22,1.000,18,18,38,7,31,26,11,3,12,25,112
LAL,2019-03-12,W,Away,CHI107-123LAL,0.547,47,86,0.394,13,33,0.800,16,20,41,5,36,23,11,5,14,14,123
CHI,2019-03-12,L,Home,LAL123-107CHI,0.462,42,91,0.407,11,27,1.000,12,12,44,11,33,23,6,0,16,22,107
CLE,2019-03-12,L,Away,PHI106-99CLE,0.396,40,101,0.342,13,38,0.750,6,8,37,9,28,14,8,2,8,17,99
UTA,2019-03-13,W,Away,PHX97-114UTA,0.467,42,90,0.364,12,33,0.720,18,25,52,12,40,30,8,4,12,22,114
PHX,2019-03-13,L,Home,UTA114-97PHX,0.439,36,82,0.368,7,19,0.783,18,23,35,5,30,21,8,3,12,20,97
GSW,2019-03-13,W,Away,HOU104-106GSW,0.494,42,85,0.375,12,32,1.000,10,10,44,12,32,28,7,2,15,20,106
HOU,2019-03-13,L,Home,GSW106-104HOU,0.474,37,78,0.268,11,41,0.826,19,23,31,5,26,18,7,3,11,16,104
DET,2019-03-13,L,Away,MIA108-74DET,0.351,27,77,0.216,8,37,0.667,12,18,37,10,27,20,7,7,18,23,74
ATL,2019-03-13,W,Home,MEM111-132ATL,0.505,52,103,0.378,17,45,0.786,11,14,51,15,36,35,9,9,12,26,132
MEM,2019-03-13,L,Away,ATL132-111MEM,0.427,38,89,0.350,14,40,0.808,21,26,35,9,26,28,8,6,14,17,111
OKC,2019-03-13,W,Home,BKN96-108OKC,0.427,41,96,0.393,11,28,0.789,15,19,51,16,35,21,9,6,12,20,108
BKN,2019-03-13,L,Away,OKC108-96BKN,0.417,35,84,0.371,13,35,0.684,13,19,43,7,36,19,7,5,17,18,96
ORL,2019-03-13,L,Away,WAS100-90ORL,0.389,35,90,0.364,12,33,0.889,8,9,48,12,36,26,3,3,11,15,90
WAS,2019-03-13,W,Home,ORL90-100WAS,0.467,42,90,0.296,8,27,0.667,8,12,46,10,36,20,5,2,9,13,100
MIA,2019-03-13,W,Home,DET74-108MIA,0.464,39,84,0.393,11,28,0.792,19,24,51,13,38,22,10,5,11,18,108
UTA,2019-03-14,W,Home,MIN100-120UTA,0.494,44,89,0.342,13,38,0.704,19,27,49,13,36,30,7,8,12,20,120
DAL,2019-03-14,L,Away,DEN100-99DAL,0.425,37,87,0.324,12,37,0.765,13,17,40,9,31,22,8,1,9,17,99
DEN,2019-03-14,W,Home,DAL99-100DEN,0.481,39,81,0.276,8,29,0.824,14,17,44,8,36,27,6,7,11,16,100
MIN,2019-03-14,L,Away,UTA120-100MIN,0.462,42,91,0.208,5,24,0.733,11,15,38,8,30,27,6,2,11,23,100
TOR,2019-03-14,W,Home,LAL98-111TOR,0.396,36,91,0.390,16,41,0.793,23,29,52,13,39,21,15,6,17,20,111
OKC,2019-03-14,L,Away,IND108-106OKC,0.442,38,86,0.467,14,30,0.800,16,20,44,8,36,24,11,5,18,28,106
SAC,2019-03-14,L,Away,BOS126-120SAC,0.505,48,95,0.324,11,34,0.565,13,23,47,8,39,31,9,2,10,24,120
BOS,2019-03-14,W,Home,SAC120-126BOS,0.505,49,97,0.321,9,28,0.731,19,26,52,10,42,32,7,2,13,20,126
IND,2019-03-14,W,Home,OKC106-108IND,0.451,37,82,0.318,7,22,0.844,27,32,39,6,33,24,11,3,16,17,108
CLE,2019-03-14,L,Away,ORL120-91CLE,0.407,35,86,0.226,7,31,0.933,14,15,43,8,35,13,4,4,16,18,91
ORL,2019-03-14,W,Home,CLE91-120ORL,0.484,45,93,0.452,14,31,0.762,16,21,50,12,38,31,11,3,9,14,120
LAL,2019-03-14,L,Away,TOR111-98LAL,0.447,38,85,0.226,7,31,0.625,15,24,46,6,40,24,11,3,21,21,98
DET,2019-03-15,W,Home,LAL97-111DET,0.430,37,86,0.436,17,39,0.625,20,32,50,16,34,26,5,4,15,19,111
LAL,2019-03-15,L,Away,DET111-97LAL,0.419,36,86,0.240,6,25,0.731,19,26,47,11,36,24,9,4,14,26,97
CHA,2019-03-15,W,Away,WAS110-116CHA,0.455,46,101,0.452,14,31,0.833,10,12,46,15,31,18,11,7,12,17,116
WAS,2019-03-15,L,Home,CHA116-110WAS,0.488,41,84,0.382,13,34,0.789,15,19,45,8,37,25,8,5,17,14,110
CHI,2019-03-15,L,Away,LAC128-121CHI,0.525,42,80,0.524,11,21,0.788,26,33,44,8,36,24,3,6,17,26,121
LAC,2019-03-15,W,Home,CHI121-128LAC,0.444,44,99,0.500,10,20,0.857,30,35,43,15,28,28,9,5,8,30,128
SAS,2019-03-15,W,Home,NYK83-109SAS,0.534,47,88,0.333,7,21,0.800,8,10,45,6,39,31,8,6,10,13,109
NYK,2019-03-15,L,Away,SAS109-83NYK,0.407,35,86,0.400,8,20,0.556,5,9,41,9,32,21,6,4,16,13,83
PHX,2019-03-15,L,Away,HOU108-102PHX,0.427,38,89,0.269,7,26,0.760,19,25,49,15,34,22,9,4,21,21,102
MIA,2019-03-15,L,Home,MIL113-98MIA,0.409,38,93,0.364,8,22,0.560,14,25,45,10,35,21,7,5,12,18,98
MIL,2019-03-15,W,Away,MIA98-113MIL,0.477,42,88,0.364,12,33,0.708,17,24,52,8,44,29,8,9,15,21,113
NOP,2019-03-15,L,Home,POR122-110NOP,0.479,45,94,0.267,8,30,0.480,12,25,45,14,31,31,7,6,11,23,110
POR,2019-03-15,W,Away,NOP110-122POR,0.448,43,96,0.370,10,27,0.813,26,32,54,17,37,26,7,8,15,18,122
SAC,2019-03-15,L,Away,PHI123-114SAC,0.457,43,94,0.333,9,27,0.792,19,24,40,10,30,23,4,2,9,22,114
PHI,2019-03-15,W,Home,SAC114-123PHI,0.505,46,91,0.292,7,24,0.889,24,27,49,10,39,28,7,6,11,18,123
HOU,2019-03-15,W,Home,PHX102-108HOU,0.434,36,83,0.275,11,40,0.758,25,33,42,7,35,18,13,6,14,20,108
IND,2019-03-16,L,Away,DEN102-100IND,0.453,34,75,0.250,6,24,0.703,26,37,41,8,33,20,6,2,11,19,100
DEN,2019-03-16,W,Home,IND100-102DEN,0.476,39,82,0.289,11,38,0.650,13,20,39,9,30,27,6,5,11,22,102
SAS,2019-03-16,W,Home,POR103-108SAS,0.468,37,79,0.471,8,17,0.867,26,30,44,4,40,17,4,10,10,14,108
BKN,2019-03-16,L,Away,UTA114-98BKN,0.347,33,95,0.333,12,36,0.909,20,22,44,8,36,20,9,5,7,24,98
OKC,2019-03-16,L,Home,GSW110-88OKC,0.323,31,96,0.317,13,41,0.565,13,23,52,17,35,18,4,5,16,18,88
GSW,2019-03-16,W,Away,OKC88-110GSW,0.470,39,83,0.429,15,35,0.773,17,22,53,8,45,25,10,6,17,22,110
POR,2019-03-16,L,Away,SAS108-103POR,0.416,42,101,0.250,7,28,0.857,12,14,51,14,37,23,4,2,9,22,103
UTA,2019-03-16,W,Home,BKN98-114UTA,0.429,39,91,0.361,13,36,0.742,23,31,65,15,50,24,3,7,15,21,114
CLE,2019-03-16,L,Away,DAL121-116CLE,0.465,40,86,0.395,15,38,0.955,21,22,33,6,27,20,1,0,6,20,116
NOP,2019-03-16,L,Home,PHX138-136NOP,0.461,47,102,0.500,15,30,0.659,27,41,57,18,39,34,11,4,23,30,136
PHX,2019-03-16,W,Away,NOP136-138PHX,0.510,51,100,0.310,9,29,0.750,27,36,48,11,37,31,10,7,22,33,138
WAS,2019-03-16,W,Home,MEM128-135WAS,0.506,41,81,0.486,17,35,0.837,36,43,45,9,36,26,6,7,13,21,135
MEM,2019-03-16,L,Away,WAS135-128MEM,0.533,48,90,0.364,12,33,0.769,20,26,40,7,33,35,5,3,10,27,128
BOS,2019-03-16,W,Home,ATL120-129BOS,0.473,44,93,0.361,13,36,0.757,28,37,46,11,35,30,10,7,14,21,129
ATL,2019-03-16,L,Away,BOS129-120ATL,0.430,43,100,0.375,15,40,0.792,19,24,50,19,31,27,11,5,17,25,120
DAL,2019-03-16,W,Home,CLE116-121DAL,0.517,46,89,0.471,16,34,0.813,13,16,40,9,31,32,3,5,5,22,121
BKN,2019-03-17,L,Away,LAC119-116BKN,0.420,42,100,0.368,14,38,0.720,18,25,51,15,36,26,6,7,14,28,116
LAC,2019-03-17,W,Home,BKN116-119LAC,0.433,42,97,0.387,12,31,0.821,23,28,54,16,38,26,8,6,14,25,119
MIN,2019-03-17,L,Away,HOU117-102MIN,0.413,38,92,0.313,10,32,0.696,16,23,52,15,37,22,5,4,14,13,102
HOU,2019-03-17,W,Home,MIN102-117HOU,0.457,43,94,0.420,21,50,0.714,10,14,44,10,34,29,9,3,10,25,117
SAC,2019-03-17,W,Home,CHI102-129SAC,0.524,54,103,0.348,8,23,0.813,13,16,48,15,33,28,12,7,12,21,129
CHI,2019-03-17,L,Away,SAC129-102CHI,0.443,39,88,0.385,10,26,0.667,14,21,39,10,29,20,6,6,20,16,102
ATL,2019-03-17,L,Away,ORL101-91ATL,0.418,38,91,0.229,8,35,0.700,7,10,50,8,42,20,8,3,18,29,91
ORL,2019-03-17,W,Home,ATL91-101ORL,0.388,33,85,0.243,9,37,0.788,26,33,55,10,45,21,12,3,15,15,101
TOR,2019-03-17,L,Away,DET110-107TOR,0.476,39,82,0.500,18,36,0.786,11,14,38,7,31,25,2,2,12,22,107
DET,2019-03-17,W,Home,TOR107-110DET,0.470,39,83,0.296,8,27,0.889,24,27,44,11,33,23,8,3,10,18,110
PHI,2019-03-17,W,Away,MIL125-130PHI,0.470,47,100,0.469,15,32,0.700,21,30,54,15,39,26,8,2,13,23,130
MIL,2019-03-17,L,Home,PHI130-125MIL,0.453,43,95,0.320,16,50,0.821,23,28,45,10,35,25,9,6,10,22,125
MIA,2019-03-17,W,Home,CHA75-93MIA,0.395,34,86,0.394,13,33,0.632,12,19,55,15,40,25,6,7,12,21,93
CHA,2019-03-17,L,Away,MIA93-75CHA,0.313,26,83,0.194,7,36,0.889,16,18,44,11,33,11,6,5,13,19,75
NYK,2019-03-17,W,Home,LAL123-124NYK,0.579,44,76,0.462,12,26,0.828,24,29,45,10,35,24,4,5,24,26,124
LAL,2019-03-17,L,Away,NYK124-123LAL,0.485,47,97,0.259,7,27,0.786,22,28,35,15,20,26,12,5,10,21,123
IND,2019-03-18,L,Away,POR106-98IND,0.422,35,83,0.417,10,24,0.818,18,22,39,12,27,25,12,3,14,21,98
POR,2019-03-18,W,Home,IND98-106POR,0.468,37,79,0.406,13,32,0.905,19,21,38,8,30,24,8,9,18,23,106
CLE,2019-03-18,W,Home,DET119-126CLE,0.582,46,79,0.500,11,22,0.852,23,27,36,5,31,22,6,3,8,16,126
CHI,2019-03-18,W,Away,PHX101-116CHI,0.517,46,89,0.250,4,16,0.833,20,24,49,11,38,21,9,4,13,22,116
PHX,2019-03-18,L,Home,CHI116-101PHX,0.464,39,84,0.269,7,26,0.615,16,26,38,9,29,24,5,5,12,22,101
NOP,2019-03-18,W,Away,DAL125-129NOP,0.471,49,104,0.308,12,39,0.864,19,22,55,14,41,34,7,6,17,28,129
DAL,2019-03-18,L,Home,NOP129-125DAL,0.438,46,105,0.257,9,35,0.828,24,29,50,14,36,27,9,6,16,26,125
GSW,2019-03-18,L,Away,SAS111-105GSW,0.466,41,88,0.333,13,39,0.833,10,12,43,7,36,27,7,6,13,20,105
DET,2019-03-18,L,Away,CLE126-119DET,0.447,42,94,0.409,18,44,0.810,17,21,47,19,28,24,6,4,12,21,119
OKC,2019-03-18,L,Home,MIA116-107OKC,0.437,38,87,0.270,10,37,0.778,21,27,49,13,36,21,4,8,19,17,107
MIA,2019-03-18,W,Away,OKC107-116MIA,0.474,46,97,0.310,9,29,0.938,15,16,44,9,35,30,13,4,9,23,116
TOR,2019-03-18,W,Home,NYK92-128TOR,0.557,49,88,0.425,17,40,0.591,13,22,50,5,45,36,5,6,15,22,128
NYK,2019-03-18,L,Away,TOR128-92NYK,0.329,28,85,0.229,8,35,0.875,28,32,36,7,29,16,8,4,14,18,92
DEN,2019-03-18,W,Away,BOS105-114DEN,0.489,46,94,0.359,14,39,0.800,8,10,51,11,40,29,6,5,19,19,114
BOS,2019-03-18,L,Home,DEN114-105BOS,0.419,39,93,0.308,12,39,0.789,15,19,37,12,25,24,12,5,13,16,105
WAS,2019-03-18,L,Home,UTA116-95WAS,0.420,34,81,0.296,8,27,0.864,19,22,34,5,29,20,9,2,16,16,95
UTA,2019-03-18,W,Away,WAS95-116UTA,0.538,49,91,0.378,14,37,0.667,4,6,41,7,34,35,10,8,17,21,116
SAS,2019-03-18,W,Home,GSW105-111SAS,0.466,41,88,0.385,10,26,0.864,19,22,46,10,36,20,7,5,10,12,111
HOU,2019-03-19,W,Away,ATL105-121HOU,0.513,40,78,0.404,19,47,0.733,22,30,37,6,31,28,13,2,14,17,121
ATL,2019-03-19,L,Home,HOU121-105ATL,0.464,39,84,0.375,15,40,0.800,12,15,45,8,37,30,6,1,19,23,105
PHI,2019-03-19,W,Away,CHA114-118PHI,0.500,43,86,0.344,11,32,0.750,21,28,44,6,38,29,5,4,7,27,118
CHA,2019-03-19,L,Home,PHI118-114CHA,0.434,36,83,0.257,9,35,0.750,33,44,46,10,36,16,3,2,9,22,114
LAC,2019-03-19,W,Home,IND109-115LAC,0.483,43,89,0.294,10,34,0.704,19,27,39,10,29,28,14,2,13,20,115
IND,2019-03-19,L,Away,LAC115-109IND,0.517,45,87,0.333,7,21,0.706,12,17,46,11,35,30,8,6,20,20,109
BKN,2019-03-19,W,Away,SAC121-123BKN,0.500,47,94,0.343,12,35,0.739,17,23,41,11,30,28,16,4,18,19,123
SAC,2019-03-19,L,Home,BKN123-121SAC,0.516,49,95,0.360,9,25,0.700,14,20,46,14,32,25,13,1,21,19,121
LAL,2019-03-19,L,Away,MIL115-101LAL,0.384,33,86,0.372,16,43,0.826,19,23,42,8,34,20,9,5,19,18,101
MIL,2019-03-19,W,Home,LAL101-115MIL,0.461,41,89,0.319,15,47,0.667,18,27,54,12,42,25,9,4,18,19,115
GSW,2019-03-19,W,Away,MIN107-117GSW,0.484,44,91,0.452,19,42,0.714,10,14,46,8,38,39,6,7,13,25,117
MIN,2019-03-19,L,Home,GSW117-107MIN,0.404,36,89,0.250,9,36,0.813,26,32,52,13,39,25,7,0,13,14,107
TOR,2019-03-20,W,Away,OKC114-123TOR,0.517,45,87,0.389,14,36,0.905,19,21,52,6,46,30,11,5,19,27,123
OKC,2019-03-20,L,Home,TOR123-114OKC,0.417,43,103,0.302,13,43,0.517,15,29,48,16,32,22,6,2,17,22,114
POR,2019-03-20,W,Home,DAL118-126POR,0.495,45,91,0.444,16,36,0.800,20,25,48,12,36,23,6,4,14,17,126
DAL,2019-03-20,L,Away,POR126-118DAL,0.494,43,87,0.333,10,30,0.880,22,25,35,6,29,20,8,6,14,22,118
MIA,2019-03-20,W,Away,SAS105-110MIA,0.465,40,86,0.457,16,35,0.778,14,18,48,6,42,23,6,5,10,21,110
SAS,2019-03-20,L,Home,MIA110-105SAS,0.432,38,88,0.412,14,34,0.714,15,21,46,10,36,30,2,3,8,13,105
WAS,2019-03-20,L,Away,CHI126-120WAS,0.473,44,93,0.333,14,42,0.783,18,23,50,12,38,25,10,9,16,21,120
CHI,2019-03-20,W,Home,WAS120-126CHI,0.472,50,106,0.522,12,23,0.824,14,17,48,15,33,29,10,2,14,16,126
ORL,2019-03-20,W,Home,NOP96-119ORL,0.451,46,102,0.395,15,38,0.857,12,14,65,20,45,28,8,10,14,14,119
MEM,2019-03-20,W,Home,HOU125-126MEM,0.461,41,89,0.351,13,37,0.795,31,39,51,15,36,20,8,0,17,19,126
UTA,2019-03-20,W,Away,NYK116-137UTA,0.565,48,85,0.476,20,42,0.840,21,25,40,7,33,38,7,3,10,18,137
NYK,2019-03-20,L,Home,UTA137-116NYK,0.523,45,86,0.419,13,31,0.619,13,21,40,8,32,23,6,6,14,21,116
PHI,2019-03-20,W,Home,BOS115-118PHI,0.378,34,90,0.333,11,33,0.907,39,43,54,17,37,23,5,5,9,17,118
BOS,2019-03-20,L,Away,PHI118-115BOS,0.469,45,96,0.375,12,32,0.813,13,16,46,10,36,22,1,3,9,25,115
MIL,2019-03-20,L,Away,CLE107-102MIL,0.396,36,91,0.406,13,32,0.810,17,21,51,11,40,24,9,7,10,16,102
CLE,2019-03-20,W,Home,MIL102-107CLE,0.419,39,93,0.282,11,39,0.750,18,24,54,13,41,18,4,6,12,17,107
NOP,2019-03-20,L,Away,ORL119-96NOP,0.373,38,102,0.294,10,34,0.769,10,13,49,14,35,24,9,2,13,15,96
HOU,2019-03-20,L,Away,MEM126-125HOU,0.447,42,94,0.438,21,48,1.000,20,20,39,11,28,19,10,4,14,27,125
IND,2019-03-21,L,Away,GSW112-89IND,0.385,35,91,0.261,6,23,0.765,13,17,47,12,35,17,7,3,16,18,89
GSW,2019-03-21,W,Home,IND89-112GSW,0.494,44,89,0.361,13,36,0.688,11,16,50,10,40,32,6,8,16,19,112
SAC,2019-03-21,W,Home,DAL100-116SAC,0.471,41,87,0.371,13,35,0.750,21,28,58,12,46,24,7,9,12,18,116
PHX,2019-03-21,L,Home,DET118-98PHX,0.479,35,73,0.269,7,26,0.808,21,26,35,7,28,22,6,4,19,27,98
DET,2019-03-21,W,Away,PHX98-118DET,0.422,38,90,0.405,17,42,0.735,25,34,46,19,27,23,11,6,15,26,118
DAL,2019-03-21,L,Away,SAC116-100DAL,0.391,36,92,0.300,12,40,0.696,16,23,43,9,34,23,5,6,8,22,100
ATL,2019-03-21,W,Home,UTA114-117ATL,0.471,41,87,0.475,19,40,0.696,16,23,43,9,34,26,8,5,17,23,117
MIN,2019-03-21,L,Away,CHA113-106MIN,0.443,39,88,0.357,10,28,0.621,18,29,49,9,40,23,6,7,13,21,106
CHA,2019-03-21,W,Home,MIN106-113CHA,0.430,43,100,0.310,9,29,0.750,18,24,55,15,40,26,5,6,10,24,113
WAS,2019-03-21,L,Home,DEN113-108WAS,0.506,40,79,0.286,8,28,0.952,20,21,38,6,32,25,4,2,12,15,108
DEN,2019-03-21,W,Away,WAS108-113DEN,0.529,46,87,0.467,14,30,0.636,7,11,40,9,31,30,9,4,8,20,113
UTA,2019-03-21,L,Away,ATL117-114UTA,0.457,43,94,0.313,10,32,0.692,18,26,49,14,35,25,12,3,15,24,114
BKN,2019-03-22,W,Away,LAL106-111BKN,0.402,37,92,0.381,16,42,0.750,21,28,47,11,36,21,8,4,14,25,111
LAL,2019-03-22,L,Home,BKN111-106LAL,0.385,37,96,0.250,9,36,0.719,23,32,59,19,40,21,8,9,16,26,106
MIL,2019-03-22,W,Home,MIA87-116MIL,0.506,43,85,0.500,17,34,0.650,13,20,52,9,43,33,5,5,16,23,116
MIA,2019-03-22,L,Away,MIL116-87MIA,0.376,32,85,0.297,11,37,0.522,12,23,40,10,30,20,7,6,13,18,87
SAS,2019-03-22,L,Away,HOU111-105SAS,0.456,41,90,0.292,7,24,0.941,16,17,48,9,39,27,6,7,11,23,105
