Team,Match Up,Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
MIN,MIN @ MIL,2019-02-23,L,240,128,50,102,0.490,12,26,0.462,16,20,0.800,12,29,41,29,7,2,10,16,-12
DAL,DAL @ UTA,2019-02-23,L,240,109,41,97,0.423,13,36,0.361,14,18,0.778,8,34,42,25,2,3,3,28,-16
UTA,UTA vs. DAL,2019-02-23,W,240,125,41,85,0.482,14,38,0.368,29,33,0.879,8,45,53,28,2,9,7,21,16
PHX,PHX @ ATL,2019-02-23,L,240,112,41,93,0.441,13,37,0.351,17,20,0.850,6,35,41,25,9,4,12,29,-8
ATL,ATL vs. PHX,2019-02-23,W,240,120,38,92,0.413,12,33,0.364,32,38,0.842,12,38,50,22,8,9,14,22,8
MIA,MIA vs. DET,2019-02-23,L,240,96,35,82,0.427,7,28,0.250,19,27,0.704,9,24,33,18,6,6,13,22,-23
DET,DET @ MIA,2019-02-23,W,240,119,42,80,0.525,14,33,0.424,21,26,0.808,7,34,41,21,6,5,14,24,23
CLE,CLE vs. MEM,2019-02-23,W,240,112,39,88,0.443,16,42,0.381,18,23,0.783,14,38,52,25,6,3,19,26,5
MEM,MEM @ CLE,2019-02-23,L,240,107,40,90,0.444,5,25,0.200,22,28,0.786,15,28,43,18,7,6,12,21,-5
BOS,BOS @ CHI,2019-02-23,L,240,116,45,92,0.489,10,29,0.345,16,21,0.762,6,26,32,26,6,7,7,18,-10
CHI,CHI vs. BOS,2019-02-23,W,240,126,47,88,0.534,12,30,0.400,20,21,0.952,11,38,49,26,4,2,13,22,10
GSW,GSW vs. HOU,2019-02-23,L,240,112,42,90,0.467,14,36,0.389,14,20,0.700,9,36,45,26,9,10,18,19,-6
HOU,HOU @ GSW,2019-02-23,W,240,118,40,92,0.435,16,43,0.372,22,24,0.917,12,37,49,26,13,7,15,23,6
PHI,PHI vs. POR,2019-02-23,L,240,115,42,87,0.483,9,24,0.375,22,28,0.786,7,26,33,28,5,5,11,23,-15
POR,POR @ PHI,2019-02-23,W,240,130,49,99,0.495,5,23,0.217,27,29,0.931,19,34,53,29,8,6,11,23,15
OKC,OKC vs. UTA,2019-02-22,W,290,148,55,118,0.466,18,44,0.409,20,25,0.800,11,32,43,29,16,5,11,29,1
UTA,UTA @ OKC,2019-02-22,L,290,147,52,105,0.495,18,40,0.450,25,31,0.806,15,46,61,33,8,10,25,25,-1
SAS,SAS @ TOR,2019-02-22,L,240,117,43,89,0.483,12,37,0.324,19,22,0.864,9,39,48,27,7,6,14,22,-3
TOR,TOR vs. SAS,2019-02-22,W,240,120,40,94,0.426,14,30,0.467,26,32,0.813,14,33,47,24,8,3,9,20,3
MEM,MEM vs. LAC,2019-02-22,L,240,106,33,90,0.367,9,32,0.281,31,36,0.861,11,28,39,20,10,6,11,31,-6
LAC,LAC @ MEM,2019-02-22,W,240,112,35,75,0.467,6,25,0.240,36,42,0.857,7,42,49,21,8,4,24,30,6
CHA,CHA vs. WAS,2019-02-22,W,240,123,46,96,0.479,13,33,0.394,18,22,0.818,11,42,53,26,7,6,14,20,13
WAS,WAS @ CHA,2019-02-22,L,240,110,42,97,0.433,10,39,0.256,16,18,0.889,11,32,43,24,6,6,13,20,-13
DAL,DAL vs. DEN,2019-02-22,L,240,104,34,84,0.405,10,41,0.244,26,33,0.788,7,35,42,19,7,2,15,21,-10
DEN,DEN @ DAL,2019-02-22,W,240,114,42,103,0.408,14,37,0.378,16,25,0.640,21,42,63,32,11,2,13,26,10
ATL,ATL vs. DET,2019-02-22,L,240,122,43,88,0.489,20,42,0.476,16,19,0.842,10,37,47,21,6,4,18,24,-3
DET,DET @ ATL,2019-02-22,W,240,125,46,95,0.484,15,40,0.375,18,28,0.643,10,34,44,20,11,4,8,21,3
NOP,NOP @ IND,2019-02-22,L,240,111,43,93,0.462,8,27,0.296,17,30,0.567,14,37,51,25,5,5,17,25,-15
IND,IND vs. NOP,2019-02-22,W,240,126,44,93,0.473,14,32,0.438,24,35,0.686,13,35,48,28,10,5,11,24,15
ORL,ORL vs. CHI,2019-02-22,L,240,109,41,81,0.506,14,34,0.412,13,24,0.542,8,38,46,25,4,6,14,14,-1
CHI,CHI @ ORL,2019-02-22,W,240,110,40,90,0.444,12,29,0.414,18,19,0.947,6,33,39,18,8,4,8,19,1
MIN,MIN @ NYK,2019-02-22,W,240,115,41,87,0.471,11,24,0.458,22,32,0.688,7,35,42,22,13,8,13,20,11
NYK,NYK vs. MIN,2019-02-22,L,240,104,37,86,0.430,11,29,0.379,19,24,0.792,8,39,47,15,9,8,23,22,-11
MIL,MIL vs. BOS,2019-02-21,W,240,98,37,88,0.420,14,39,0.359,10,14,0.714,9,46,55,21,5,4,16,11,1
BOS,BOS @ MIL,2019-02-21,L,240,97,39,102,0.382,14,40,0.350,5,6,0.833,12,38,50,19,11,9,7,15,-1
PHX,PHX @ CLE,2019-02-21,L,240,98,35,84,0.417,10,32,0.313,18,25,0.720,11,27,38,26,12,6,17,18,-13
CLE,CLE vs. PHX,2019-02-21,W,240,111,42,85,0.494,13,36,0.361,14,20,0.700,10,41,51,34,11,4,18,23,13
BKN,BKN vs. POR,2019-02-21,L,240,99,36,92,0.391,7,36,0.194,20,26,0.769,12,37,49,26,4,2,12,19,-14
POR,POR @ BKN,2019-02-21,W,240,113,46,105,0.438,7,32,0.219,14,16,0.875,19,41,60,19,7,9,14,21,14
HOU,HOU @ LAL,2019-02-21,L,240,106,40,88,0.455,12,41,0.293,14,15,0.933,4,35,39,18,8,5,15,28,-5
LAL,LAL vs. HOU,2019-02-21,W,240,111,38,86,0.442,8,30,0.267,27,33,0.818,12,37,49,22,4,4,18,17,5
SAC,SAC @ GSW,2019-02-21,L,240,123,43,99,0.434,10,33,0.303,27,34,0.794,14,38,52,23,10,3,13,24,-2
GSW,GSW vs. SAC,2019-02-21,W,240,125,43,94,0.457,19,46,0.413,20,24,0.833,8,41,49,32,5,11,15,26,2
PHI,PHI vs. MIA,2019-02-21,W,240,106,37,82,0.451,7,26,0.269,25,35,0.714,12,39,51,23,5,4,15,13,4
MIA,MIA @ PHI,2019-02-21,L,240,102,45,94,0.479,6,22,0.273,6,12,0.500,7,33,40,27,11,4,9,28,-4
OKC,OKC @ NOP,2019-02-14,L,240,122,50,106,0.472,10,44,0.227,12,13,0.923,17,31,48,27,8,6,13,21,-9
NOP,NOP vs. OKC,2019-02-14,W,240,131,50,92,0.543,12,26,0.462,19,24,0.792,13,38,51,35,7,7,15,15,9
ATL,ATL vs. NYK,2019-02-14,L,240,91,33,91,0.363,10,38,0.263,15,19,0.789,10,31,41,19,8,4,12,24,-15
NYK,NYK @ ATL,2019-02-14,W,240,106,38,84,0.452,12,31,0.387,18,26,0.692,11,41,52,21,9,9,14,22,15
CHA,CHA @ ORL,2019-02-14,L,240,89,33,94,0.351,4,31,0.129,19,26,0.731,13,32,45,18,6,4,8,19,-38
ORL,ORL vs. CHA,2019-02-14,W,240,127,48,92,0.522,17,39,0.436,14,18,0.778,8,42,50,32,6,6,7,15,38
WAS,WAS @ TOR,2019-02-13,L,240,120,37,84,0.440,14,40,0.350,32,39,0.821,4,39,43,27,6,3,18,28,-9
TOR,TOR vs. WAS,2019-02-13,W,240,129,44,92,0.478,16,38,0.421,25,30,0.833,9,43,52,32,8,8,15,27,9
SAC,SAC @ DEN,2019-02-13,L,240,118,42,93,0.452,11,32,0.344,23,28,0.821,10,34,44,30,12,1,12,23,-2
DEN,DEN vs. SAC,2019-02-13,W,240,120,45,99,0.455,8,31,0.258,22,25,0.880,14,39,53,26,7,1,14,19,2
HOU,HOU @ MIN,2019-02-13,L,240,111,40,98,0.408,19,53,0.358,12,13,0.923,13,24,37,23,5,2,11,18,-10
MIN,MIN vs. HOU,2019-02-13,W,240,121,49,90,0.544,10,20,0.500,13,17,0.765,13,34,47,31,4,5,10,13,10
MIA,MIA @ DAL,2019-02-13,W,240,112,44,81,0.543,12,30,0.400,12,16,0.750,7,40,47,24,8,3,19,20,11
DAL,DAL vs. MIA,2019-02-13,L,240,101,34,88,0.386,15,52,0.288,18,22,0.818,10,28,38,24,10,0,12,17,-11
MIL,MIL @ IND,2019-02-13,W,240,106,38,86,0.442,9,31,0.290,21,29,0.724,10,42,52,22,7,3,10,14,9
IND,IND vs. MIL,2019-02-13,L,240,97,37,88,0.420,10,27,0.370,13,15,0.867,4,39,43,22,6,4,11,23,-9
GSW,GSW @ POR,2019-02-13,L,240,107,39,97,0.402,13,38,0.342,16,18,0.889,18,31,49,26,1,9,9,26,-22
POR,POR vs. GSW,2019-02-13,W,240,129,43,93,0.462,16,37,0.432,27,34,0.794,14,34,48,24,3,4,4,16,22
PHX,PHX @ LAC,2019-02-13,L,240,107,40,86,0.465,8,30,0.267,19,25,0.760,8,28,36,24,6,4,17,23,-27
LAC,LAC vs. PHX,2019-02-13,W,240,134,50,84,0.595,11,22,0.500,23,30,0.767,7,36,43,33,12,9,11,25,27
CLE,CLE vs. BKN,2019-02-13,L,315,139,54,120,0.450,18,42,0.429,13,18,0.722,18,39,57,35,7,4,15,37,-9
BKN,BKN @ CLE,2019-02-13,W,315,148,52,113,0.460,18,45,0.400,26,34,0.765,16,44,60,31,4,13,18,23,9
DET,DET @ BOS,2019-02-13,L,240,110,36,84,0.429,13,40,0.325,25,34,0.735,10,31,41,19,7,1,11,18,-8
BOS,BOS vs. DET,2019-02-13,W,240,118,45,88,0.511,16,39,0.410,12,15,0.800,10,37,47,32,8,2,16,22,8
NYK,NYK vs. PHI,2019-02-13,L,240,111,40,100,0.400,9,29,0.310,22,27,0.815,14,29,43,27,8,4,12,27,-15
PHI,PHI @ NYK,2019-02-13,W,240,126,42,78,0.538,8,23,0.348,34,43,0.791,6,41,47,33,8,7,15,24,15
CHI,CHI vs. MEM,2019-02-13,W,240,122,45,80,0.563,8,20,0.400,24,29,0.828,9,37,46,28,2,3,14,19,12
MEM,MEM @ CHI,2019-02-13,L,240,110,43,89,0.483,11,31,0.355,13,17,0.765,6,26,32,33,9,5,9,19,-12
ORL,ORL @ NOP,2019-02-12,W,240,118,42,95,0.442,13,32,0.406,21,22,0.955,12,46,58,32,9,8,10,14,30
NOP,NOP vs. ORL,2019-02-12,L,240,88,36,94,0.383,10,29,0.345,6,8,0.750,8,34,42,21,5,8,14,16,-30
SAS,SAS @ MEM,2019-02-12,W,240,108,36,86,0.419,13,21,0.619,23,29,0.793,10,33,43,23,6,5,8,14,1
MEM,MEM vs. SAS,2019-02-12,L,240,107,44,89,0.494,8,24,0.333,11,16,0.688,8,40,48,25,5,6,13,23,-1
ATL,ATL vs. LAL,2019-02-12,W,240,117,40,92,0.435,16,42,0.381,21,26,0.808,6,41,47,29,8,6,21,24,4
LAL,LAL @ ATL,2019-02-12,L,240,113,41,95,0.432,14,40,0.350,17,25,0.680,10,34,44,25,10,6,17,24,-4
UTA,UTA @ GSW,2019-02-12,L,240,108,41,87,0.471,10,26,0.385,16,21,0.762,7,42,49,23,3,4,16,21,-7
GSW,GSW vs. UTA,2019-02-12,W,240,115,44,89,0.494,13,41,0.317,14,21,0.667,5,35,40,29,12,7,7,20,7
PHI,PHI vs. BOS,2019-02-12,L,240,109,39,80,0.488,9,27,0.333,22,31,0.710,10,37,47,21,4,3,14,20,-3
BOS,BOS @ PHI,2019-02-12,W,240,112,41,88,0.466,13,29,0.448,17,21,0.810,8,33,41,24,9,3,5,23,3
POR,POR @ OKC,2019-02-11,L,240,111,36,87,0.414,11,29,0.379,28,38,0.737,10,36,46,18,8,7,13,24,-9
OKC,OKC vs. POR,2019-02-11,W,240,120,41,86,0.477,16,35,0.457,22,29,0.759,7,38,45,23,9,7,12,28,9
TOR,TOR vs. BKN,2019-02-11,W,240,127,50,92,0.543,9,31,0.290,18,20,0.900,5,35,40,32,12,3,14,16,2
BKN,BKN @ TOR,2019-02-11,L,240,125,46,88,0.523,20,41,0.488,13,18,0.722,5,26,31,33,6,3,15,18,-2
LAC,LAC @ MIN,2019-02-11,L,240,120,37,72,0.514,12,29,0.414,34,39,0.872,8,29,37,24,8,2,21,28,-10
MIN,MIN vs. LAC,2019-02-11,W,240,130,47,90,0.522,6,18,0.333,30,36,0.833,16,28,44,28,14,1,13,22,10
MIA,MIA @ DEN,2019-02-11,L,240,87,34,82,0.415,9,33,0.273,10,16,0.625,7,40,47,23,10,5,19,16,-16
DEN,DEN vs. MIA,2019-02-11,W,240,103,38,89,0.427,16,37,0.432,11,13,0.846,10,35,45,27,7,6,15,17,16
IND,IND vs. CHA,2019-02-11,W,240,99,38,74,0.514,8,25,0.320,15,17,0.882,5,34,39,25,3,3,12,22,9
CHA,CHA @ IND,2019-02-11,L,240,90,29,90,0.322,7,40,0.175,25,33,0.758,21,30,51,15,7,2,7,15,-9
WAS,WAS @ DET,2019-02-11,L,240,112,42,84,0.500,14,39,0.359,14,19,0.737,7,30,37,31,7,5,14,21,-9
DET,DET vs. WAS,2019-02-11,W,240,121,44,85,0.518,15,36,0.417,18,21,0.857,10,38,48,25,6,2,16,21,9
HOU,HOU vs. DAL,2019-02-11,W,240,120,42,90,0.467,23,60,0.383,13,15,0.867,9,29,38,28,13,5,11,26,16
DAL,DAL @ HOU,2019-02-11,L,240,104,35,73,0.479,13,36,0.361,21,27,0.778,3,30,33,21,5,1,18,17,-16
CLE,CLE vs. NYK,2019-02-11,W,240,107,38,95,0.400,14,44,0.318,17,19,0.895,17,39,56,20,6,2,18,16,3
NYK,NYK @ CLE,2019-02-11,L,240,104,42,92,0.457,7,26,0.269,13,20,0.650,10,36,46,21,8,9,10,17,-3
CHI,CHI vs. MIL,2019-02-11,L,240,99,37,96,0.385,9,28,0.321,16,18,0.889,9,36,45,24,8,2,14,22,-13
MIL,MIL @ CHI,2019-02-11,W,240,112,38,80,0.475,12,38,0.316,24,29,0.828,5,44,49,24,6,7,17,18,13
SAC,SAC vs. PHX,2019-02-10,W,240,117,38,84,0.452,9,31,0.290,32,44,0.727,11,38,49,26,12,11,12,21,13
PHX,PHX @ SAC,2019-02-10,L,240,104,38,91,0.418,6,27,0.222,22,30,0.733,15,39,54,22,5,4,17,31,-13
DAL,DAL vs. POR,2019-02-10,W,240,102,36,87,0.414,12,37,0.324,18,23,0.783,11,28,39,20,6,3,16,20,1
POR,POR @ DAL,2019-02-10,L,240,101,42,86,0.488,9,29,0.310,8,14,0.571,12,36,48,24,7,4,19,26,-1
ATL,ATL vs. ORL,2019-02-10,L,240,108,37,80,0.463,13,32,0.406,21,25,0.840,5,28,33,27,5,6,11,21,-16
ORL,ORL @ ATL,2019-02-10,W,240,124,43,91,0.473,13,37,0.351,25,28,0.893,11,38,49,29,4,9,8,21,16
MIA,MIA @ GSW,2019-02-10,L,240,118,48,105,0.457,18,43,0.419,4,8,0.500,21,31,52,32,6,4,16,22,-2
GSW,GSW vs. MIA,2019-02-10,W,240,120,44,82,0.537,13,36,0.361,19,26,0.731,7,29,36,28,8,5,12,16,2
LAL,LAL @ PHI,2019-02-10,L,240,120,48,93,0.516,10,27,0.370,14,19,0.737,9,34,43,31,3,4,16,21,-23
PHI,PHI vs. LAL,2019-02-10,W,240,143,56,97,0.577,12,24,0.500,19,22,0.864,7,35,42,33,10,3,8,17,23
NOP,NOP @ MEM,2019-02-09,L,240,90,34,86,0.395,6,33,0.182,16,27,0.593,17,35,52,25,6,5,15,22,-9
MEM,MEM vs. NOP,2019-02-09,W,240,99,38,88,0.432,8,29,0.276,15,18,0.833,10,35,45,27,6,2,12,24,9
MIL,MIL vs. ORL,2019-02-09,L,240,83,31,95,0.326,6,35,0.171,15,18,0.833,12,39,51,18,5,8,10,16,-20
ORL,ORL @ MIL,2019-02-09,W,240,103,44,94,0.468,10,27,0.370,5,6,0.833,9,48,57,28,5,8,12,20,20
CHA,CHA @ ATL,2019-02-09,W,240,129,48,88,0.545,19,42,0.452,14,18,0.778,10,27,37,30,12,7,14,17,9
ATL,ATL vs. CHA,2019-02-09,L,240,120,46,86,0.535,14,33,0.424,14,19,0.737,10,26,36,26,10,3,18,18,-9
UTA,UTA vs. SAS,2019-02-09,W,240,125,47,90,0.522,16,41,0.390,15,20,0.750,9,43,52,29,7,3,11,17,20
SAS,SAS @ UTA,2019-02-09,L,240,105,40,89,0.449,7,22,0.318,18,20,0.900,5,31,36,24,7,3,9,17,-20
IND,IND vs. CLE,2019-02-09,W,240,105,45,84,0.536,9,26,0.346,6,10,0.600,6,37,43,31,8,5,10,13,15
CLE,CLE @ IND,2019-02-09,L,240,90,35,79,0.443,16,36,0.444,4,9,0.444,5,25,30,23,3,2,13,13,-15
HOU,HOU vs. OKC,2019-02-09,L,240,112,37,86,0.430,16,45,0.356,22,30,0.733,7,32,39,18,10,7,12,26,-5
OKC,OKC @ HOU,2019-02-09,W,240,117,40,89,0.449,13,34,0.382,24,30,0.800,12,41,53,20,7,5,19,24,5
LAC,LAC @ BOS,2019-02-09,W,240,123,40,84,0.476,12,30,0.400,31,40,0.775,6,43,49,28,6,6,17,27,11
BOS,BOS vs. LAC,2019-02-09,L,240,112,39,92,0.424,9,26,0.346,25,31,0.806,8,37,45,21,9,3,12,29,-11
TOR,TOR @ NYK,2019-02-09,W,240,104,33,86,0.384,14,35,0.400,24,29,0.828,10,37,47,27,8,5,12,15,5
NYK,NYK vs. TOR,2019-02-09,L,240,99,39,94,0.415,10,25,0.400,11,19,0.579,15,42,57,22,9,4,15,26,-5
WAS,WAS @ CHI,2019-02-09,W,240,134,55,95,0.579,12,27,0.444,12,14,0.857,6,33,39,38,6,6,13,23,9
CHI,CHI vs. WAS,2019-02-09,L,240,125,49,97,0.505,6,23,0.261,21,28,0.750,14,31,45,28,7,5,11,15,-9
MIN,MIN @ NOP,2019-02-08,L,240,117,46,91,0.505,9,21,0.429,16,22,0.727,10,39,49,22,6,8,16,20,-5
NOP,NOP vs. MIN,2019-02-08,W,240,122,43,91,0.473,9,30,0.300,27,28,0.964,8,37,45,27,11,7,11,21,5
WAS,WAS vs. CLE,2019-02-08,W,240,119,46,92,0.500,12,35,0.343,15,16,0.938,10,38,48,35,10,4,16,19,13
CLE,CLE @ WAS,2019-02-08,L,240,106,36,96,0.375,12,38,0.316,22,25,0.880,17,35,52,21,6,3,14,16,-13
MIA,MIA @ SAC,2019-02-08,L,240,96,38,88,0.432,11,33,0.333,9,19,0.474,11,38,49,26,6,8,20,21,-6
SAC,SAC vs. MIA,2019-02-08,W,240,102,37,90,0.411,9,26,0.346,19,25,0.760,10,36,46,18,11,5,14,17,6
MIL,MIL @ DAL,2019-02-08,W,240,122,51,93,0.548,10,36,0.278,10,12,0.833,10,41,51,25,4,5,13,21,15
DAL,DAL vs. MIL,2019-02-08,L,240,107,36,87,0.414,22,53,0.415,13,20,0.650,9,28,37,23,6,5,14,15,-15
NYK,NYK @ DET,2019-02-08,L,240,103,35,78,0.449,7,22,0.318,26,41,0.634,10,29,39,22,6,5,13,23,-17
DET,DET vs. NYK,2019-02-08,W,240,120,42,86,0.488,13,30,0.433,23,29,0.793,11,35,46,24,3,6,13,27,17
BKN,BKN vs. CHI,2019-02-08,L,240,106,39,94,0.415,13,41,0.317,15,16,0.938,6,27,33,26,9,1,13,21,-19
CHI,CHI @ BKN,2019-02-08,W,240,125,46,85,0.541,14,28,0.500,19,24,0.792,8,42,50,27,5,5,18,21,19
PHX,PHX vs. GSW,2019-02-08,L,240,107,39,101,0.386,6,31,0.194,23,30,0.767,19,29,48,23,12,1,12,28,-10
GSW,GSW @ PHX,2019-02-08,W,240,117,41,81,0.506,10,29,0.345,25,35,0.714,9,40,49,30,5,9,18,23,10
PHI,PHI vs. DEN,2019-02-08,W,240,117,39,78,0.500,10,22,0.455,29,32,0.906,7,35,42,23,7,5,17,12,7
DEN,DEN @ PHI,2019-02-08,L,240,110,46,94,0.489,6,26,0.231,12,13,0.923,8,32,40,35,5,3,13,19,-7
MEM,MEM @ OKC,2019-02-07,L,240,95,34,77,0.442,7,24,0.292,20,23,0.870,8,37,45,19,9,4,24,21,-22
OKC,OKC vs. MEM,2019-02-07,W,240,117,43,90,0.478,17,44,0.386,14,22,0.636,11,33,44,29,17,2,11,25,22
TOR,TOR @ ATL,2019-02-07,W,240,119,40,87,0.460,13,40,0.325,26,33,0.788,12,38,50,29,6,2,8,23,18
ATL,ATL vs. TOR,2019-02-07,L,240,101,36,80,0.450,16,35,0.457,13,25,0.520,8,34,42,25,5,3,17,25,-18
IND,IND vs. LAC,2019-02-07,W,240,116,49,87,0.563,9,22,0.409,9,11,0.818,7,35,42,26,15,12,19,20,24
LAC,LAC @ IND,2019-02-07,L,240,92,37,85,0.435,6,17,0.353,12,19,0.632,9,27,36,23,14,6,21,19,-24
SAS,SAS @ POR,2019-02-07,L,240,118,48,91,0.527,12,21,0.571,10,14,0.714,10,33,43,19,3,3,18,16,-9
POR,POR vs. SAS,2019-02-07,W,240,127,49,91,0.538,11,31,0.355,18,18,1.000,4,29,33,26,11,4,8,14,9
MIN,MIN @ ORL,2019-02-07,L,240,112,46,99,0.465,10,26,0.385,10,12,0.833,16,27,43,23,8,4,12,19,-10
ORL,ORL vs. MIN,2019-02-07,W,240,122,45,83,0.542,11,26,0.423,21,23,0.913,10,31,41,23,5,7,13,16,10
BOS,BOS vs. LAL,2019-02-07,L,240,128,46,94,0.489,16,38,0.421,20,20,1.000,11,37,48,35,7,5,8,16,-1
LAL,LAL @ BOS,2019-02-07,W,240,129,50,97,0.515,22,41,0.537,7,18,0.389,10,33,43,35,5,6,8,19,1
SAC,SAC vs. HOU,2019-02-06,L,240,101,39,91,0.429,11,33,0.333,12,20,0.600,20,34,54,21,5,6,22,22,-26
HOU,HOU @ SAC,2019-02-06,W,240,127,45,100,0.450,20,51,0.392,17,18,0.944,13,29,42,17,13,7,12,19,26
MIL,MIL vs. WAS,2019-02-06,W,240,148,56,93,0.602,19,30,0.633,17,26,0.654,8,26,34,33,15,3,15,20,19
WAS,WAS @ MIL,2019-02-06,L,240,129,48,92,0.522,17,37,0.459,16,19,0.842,8,32,40,34,6,5,24,23,-19
DAL,DAL vs. CHA,2019-02-06,W,240,99,38,94,0.404,11,36,0.306,12,17,0.706,15,42,57,25,8,5,13,12,6
CHA,CHA @ DAL,2019-02-06,L,240,93,36,89,0.404,9,37,0.243,12,17,0.706,8,39,47,17,9,9,14,17,-6
PHX,PHX @ UTA,2019-02-06,L,240,88,35,75,0.467,3,17,0.176,15,19,0.789,7,29,36,23,8,2,22,25,-28
UTA,UTA vs. PHX,2019-02-06,W,240,116,42,84,0.500,11,28,0.393,21,32,0.656,12,31,43,29,13,5,16,18,28
BKN,BKN vs. DEN,2019-02-06,W,240,135,46,90,0.511,19,34,0.559,24,33,0.727,5,35,40,36,9,5,14,22,5
DEN,DEN @ BKN,2019-02-06,L,240,130,50,99,0.505,13,35,0.371,17,21,0.810,12,36,48,32,7,8,13,26,-5
CHI,CHI vs. NOP,2019-02-06,L,240,120,45,91,0.495,16,36,0.444,14,19,0.737,9,27,36,27,8,6,8,23,-5
NOP,NOP @ CHI,2019-02-06,W,240,125,45,85,0.529,15,35,0.429,20,30,0.667,14,32,46,26,1,6,12,18,5
SAS,SAS @ GSW,2019-02-06,L,240,102,35,81,0.432,12,32,0.375,20,21,0.952,4,26,30,24,6,5,18,19,-39
GSW,GSW vs. SAS,2019-02-06,W,240,141,55,95,0.579,16,34,0.471,15,21,0.714,14,38,52,42,14,5,12,20,39
OKC,OKC vs. ORL,2019-02-05,W,240,132,46,92,0.500,13,30,0.433,27,37,0.730,8,41,49,25,11,2,17,25,10
ORL,ORL @ OKC,2019-02-05,L,240,122,42,90,0.467,11,37,0.297,27,34,0.794,8,32,40,27,14,4,18,29,-10
MEM,MEM vs. MIN,2019-02-05,W,240,108,36,86,0.419,15,34,0.441,21,29,0.724,12,27,39,18,11,6,8,18,2
MIN,MIN @ MEM,2019-02-05,L,240,106,39,87,0.448,9,29,0.310,19,20,0.950,16,39,55,26,4,4,17,23,-2
CHA,CHA vs. LAC,2019-02-05,L,240,115,39,93,0.419,15,42,0.357,22,26,0.846,11,33,44,19,8,9,5,19,-2
LAC,LAC @ CHA,2019-02-05,W,240,117,42,87,0.483,18,24,0.750,15,17,0.882,8,40,48,25,1,6,11,24,2
LAL,LAL @ IND,2019-02-05,L,240,94,35,75,0.467,4,21,0.190,20,26,0.769,3,31,34,25,5,3,19,14,-42
IND,IND vs. LAL,2019-02-05,W,240,136,56,98,0.571,19,34,0.559,5,8,0.625,10,30,40,37,11,7,10,20,42
POR,POR vs. MIA,2019-02-05,L,240,108,42,93,0.452,15,39,0.385,9,12,0.750,7,26,33,30,6,2,13,21,-10
MIA,MIA @ POR,2019-02-05,W,240,118,45,83,0.542,7,22,0.318,21,25,0.840,8,38,46,18,11,7,12,15,10
CLE,CLE vs. BOS,2019-02-05,L,240,96,40,96,0.417,9,33,0.273,7,8,0.875,15,32,47,21,6,0,14,17,-7
BOS,BOS @ CLE,2019-02-05,W,240,103,40,82,0.488,9,26,0.346,14,14,1.000,8,34,42,29,10,10,13,14,7
DET,DET @ NYK,2019-02-05,W,240,105,37,79,0.468,12,34,0.353,19,24,0.792,6,35,41,22,4,7,11,21,13
NYK,NYK vs. DET,2019-02-05,L,240,92,36,90,0.400,9,33,0.273,11,15,0.733,13,31,44,17,5,4,11,23,-13
TOR,TOR @ PHI,2019-02-05,W,240,119,41,89,0.461,11,31,0.355,26,32,0.813,15,27,42,27,12,0,13,27,12
PHI,PHI vs. TOR,2019-02-05,L,240,107,31,70,0.443,7,24,0.292,38,41,0.927,5,29,34,20,8,3,18,22,-12
NOP,NOP vs. IND,2019-02-04,L,240,107,39,90,0.433,9,38,0.237,20,24,0.833,13,42,55,26,6,4,17,19,-2
IND,IND @ NOP,2019-02-04,W,240,109,41,91,0.451,10,28,0.357,17,24,0.708,8,35,43,25,5,3,9,17,2
WAS,WAS vs. ATL,2019-02-04,L,240,129,48,97,0.495,12,38,0.316,21,29,0.724,13,27,40,34,5,8,9,20,-8
ATL,ATL @ WAS,2019-02-04,W,240,137,46,91,0.505,20,40,0.500,25,29,0.862,14,36,50,29,7,2,14,22,8
SAS,SAS @ SAC,2019-02-04,L,240,112,42,98,0.429,9,32,0.281,19,21,0.905,15,31,46,18,6,3,9,20,-15
SAC,SAC vs. SAS,2019-02-04,W,240,127,50,90,0.556,13,32,0.406,14,23,0.609,8,40,48,26,5,5,8,18,15
DET,DET vs. DEN,2019-02-04,W,240,129,48,88,0.545,16,37,0.432,17,20,0.850,16,37,53,32,8,8,20,20,26
DEN,DEN @ DET,2019-02-04,L,240,103,41,92,0.446,9,28,0.321,12,22,0.545,10,22,32,28,10,3,14,19,-26
BKN,BKN vs. MIL,2019-02-04,L,240,94,33,102,0.324,5,42,0.119,23,28,0.821,16,40,56,23,5,9,13,21,-19
MIL,MIL @ BKN,2019-02-04,W,240,113,43,101,0.426,10,39,0.256,17,25,0.680,15,44,59,29,9,7,11,20,19
PHX,PHX vs. HOU,2019-02-04,L,240,110,45,84,0.536,7,25,0.280,13,18,0.722,9,29,38,29,9,1,17,20,-8
HOU,HOU @ PHX,2019-02-04,W,240,118,43,87,0.494,13,41,0.317,19,25,0.760,12,31,43,19,13,2,14,19,8
TOR,TOR vs. LAC,2019-02-03,W,240,121,43,94,0.457,9,33,0.273,26,31,0.839,16,40,56,21,10,5,16,28,18
LAC,LAC @ TOR,2019-02-03,L,240,103,38,89,0.427,2,12,0.167,25,29,0.862,7,29,36,15,7,7,13,24,-18
BOS,BOS vs. OKC,2019-02-03,W,240,134,54,91,0.593,13,34,0.382,13,17,0.765,5,33,38,36,8,6,14,22,5
